id,valence
2hhWYGVpdimu917EgOWK9V,0.382
19oDwfNgvYD8OzE8j00Zve,0.081
62xpp3tV9YUYIAIkBHUXaR,0.806
7Jow20KM9Dq2sTtlId0eFz,0.822
2kfHClnTMqM36mhZuVqcLP,0.751
1yllvtWgPGXDD0e6CujL0E,0.778
5tHe4P0tNgFLG4xoEWucUq,0.881
67nZEOZ5re0q0IueyF1dKc,0.239
2bGbsL0v9rTndISpJhRT7F,0.196
0QKqhDi9eynfxHQ1LQx8Lb,0.572
6aJR1R3OJFvcUPsSHYBkjU,0.66
3BJqEsMJ6gxMRNBr6DJAq8,0.974
2s1PZfqMkyQjZ4yFXPShji,0.725
5Ihw3FMHZPtHboG6tWLsNV,0.431
0GOXmtDf6vsQ4grLZkORhl,0.0928
4U9kJBr61UhO5srPib7zyz,0.442
1Ag8YqvKOcwapkaRJG66p8,0.63
5bHXg4kjUGUk2r4KkbJH7P,0.191
3zrcqJUhfiHKFv5B2uTcGk,0.337
2I99RGAdF9mNEghuvuqQ1G,0.212
0gITQZVAMbwPXX39NoKMWz,0.0395
5yM7n12a0w0ZIxgwoobENF,0.801
2gTWCj1G6MVniyOSSTg3W2,0.936
2o3WT6RdrJcjRcXzLYfiMg,0.535
2BwAY5nMupJbmuUHROz3TP,0.617
0XfYIdEFZZr5Sp9gALWT3J,0.656
1qTTwVFAm9a4ifMvSxH6V6,0.114
4eoli5b55cvAkvwP4tB1TF,0.683
106UPci4T02BuZG8NoqTtg,0.82
6BgsPILLW9veEAuAtGU2nH,0.633
7l2XCHQlH0nLFoxF7k0x6Z,0.926
1JhwFgtWL1CB1qrjRO62wg,0.639
1f58xau99Rdn0hhcJTwRhz,0.65
2PseDr6Pw5I1YuIgq9F6qV,0.752
3ecWKwYMmiT8SvJBk3ltkx,0.0535
4Uu5TKBbVaKIqGaVPJSb1N,0.363
2S1vzwNjWNHDwE7PUTlQ3F,0.858
0pVcbq00QOXlcr0irsF5NA,0.193
724oI0EKyTMjTSitMaWwfZ,0.375
6aCLhCv2wOAFF7qlHlTOFs,0.843
3ZZ9k8YxyFMu3219caLjNY,0.608
7cLkQkC9Z7hnN767rfRl5G,0.922
68pE8830rWrd5LSSfKcRqn,0.793
3R7ajqVVdwGHAdLL1dK5cl,0.592
7jW47H8Yoi8y5i4qknKgwC,0.38
3M8FzayQWtkvOhqMn2V4T2,0.426
2TAIocqDMDlVIW8FNNEjHt,0.148
1Qi256uJuMihknGuuFcQoC,0.905
0cO6o8ofaU73dQvfuVkxNs,0.138
5Xl34OQj59DQ8n5qgtTKiC,0.225
1bTev9rT7Rq9uenDXnNB56,0.71
6tLW2PMuQFtAfkJ6xceCyG,0.84
7hXy7Oc0XfODlcR8ESR9up,0.146
3i1FRfCPAwO6AbC8MEPzIo,0.0398
1mF6sMUsRU9MisrdB9qWvg,0.19
4ZtiyubPkzop4ZpDdrPkeK,0.901
2YhVvYKpwAFM01pCAn0rTW,0.413
5S43VGbqIGWBoA8MDL8zwq,0.875
3T8yr5lt6QxomDUG9CIkrt,0.715
68vV8zF0yKcdvUD2hDQj94,0.489
0bBvuLFzIjrHm9PPyvohIA,0.568
2toEozRQNumBlG3wuQR4QH,0.205
6By5EZtl0GKQuRZBZbk1LU,0.338
3poxkaxtdmxzLDK1JXnmbh,0.089
4HBi07AStkEYIGCl1kmJDs,0.452
3mCiJj4dZftJvh1s1wOoLs,0.522
7gOJMEX8lblXIDA0EcjtVH,0.705
5kaPND1mcl0UF2bWypTDzv,0.502
2fx1hkMHTVdDim274rwoPa,0.948
5ELZpvTDGorz9BIE9zaBoZ,0.11
3VgVhmZkA99quKw6O5NLNh,0.684
12UzVR0M7asW2MHAZRJk0I,0.68
17UFrJcAWFlb4Jf2H825GR,0.596
6NBiuqbuMWH8AbDZyvkdev,0.339
7AHZb0GnILBBitj0MxObO5,0.405
2u8DFrCzgVuviSHB6RCEIO,0.709
09uE7kHv2ESkvtInKugpGM,0.666
2LjSGOaO5p7HoBz7hu1ImC,0.888
4Bkn9sI0yAp0zPl5z1tUve,0.793
35TbSOkzXOArQb6sAbAWcE,0.667
5BcZBmGfC9nTBr0wAxaI53,0.259
56387LJqXqkupWiVohDzKx,0.529
4qKmZt9nmUqLn69cwqUNaS,0.867
0VQ9pLS9PVKMYcbBMUP0WU,0.132
6qfyTyZKrjS5MVgq7YQRLN,0.0877
0MOi5oWv5Y0Ea9p7BdXepF,0.59
690utbNkE45VEzR1XWfJo2,0.477
1xVF9wZZ87uAz0bw6jT4sH,0.12
0xxm1WskKZSCvbkGjkSMr2,0.4
36Uc6BhILjfe4VTgweoHZj,0.468
5DNfuz88uoWNQ68ofMzD23,0.348
1gHtbcRP4tz1O1NsxPpBea,0.413
0oiZsa0yoPZGbmpPpShCtC,0.39
4pWgPEtuDi3EulVOuXAhFv,0.378
6FLqFu1ApSkUddZ9P4H6Io,0.64
22Mr2jtIPZvYL1ECVrK2mm,0.475
7s4JCyY8YIZSsKvtwStBQ6,0.732
2KO4hxSSDBTjYHKoAYXiOi,0.298
2DeIhRc6a6jMXYBI7g0X3f,0.763
2ybeXAz8fQTdxGajZVsEiJ,0.786
5rw9rSMNHDETqCmRR92YJx,0.542
7AL6qzIDHIX7pEUWrzNiIs,0.542
3LuDBOQ28kqMujLBsIeLiS,0.951
1yvM8Axcvf4xbWim53hJmL,0.254
1pd8Ya3RNZmwDx0N6FaYNC,0.969
6ieXnWm8uineF8k9Ugn5DG,0.899
7nDaVRZssnHohDYV2HNT8B,0.863
2Nq3vsbcreRCaMEmZa8lwK,0.573
2ydmhivoCG6eiInxfrXCQH,0.208
1rgnzMr27qZ9xb6zPmO7Mg,0.17
4AplGNlqrFDyxkCM27gSCl,0.966
6IZ8m8pkmRUiKlxyTq10fQ,0.748
40GTRiUhUM5QVBEva7ukry,0.925
1vATEokfMj4BTIgThsZ1N0,0.752
0JmzzjoM5HWgdEQxe58jNf,0.348
321n3HydzRZKYHNdR2M5Hy,0.22
05lJPd4iOHAV2U1bIM1RZm,0.856
52Hkk9oMCuHrn45qEL36L2,0.823
5QNOC9geDw6H2hUoowPz9w,0.296
2EH1ZVZx2wPGtQb5V2hNih,0.928
6oT7elxEwLqrIwkqMJ2jB5,0.505
4TncWhCfACwaIU8hllz8SQ,0.639
42og107RMzQPsQUIJBSUbD,0.4
74iAhjBEJ9PqlXxMSV73Ry,0.529
1zQWky1XtVX1ehPUYLgCSy,0.695
3ydLHGi5mSeYWLyRzRueo1,0.345
2IO7yf562c1zLzpanal1DT,0.319
71X1MUw3Zg0vmDBQrQo02l,0.527
70aitHQHHKkEfW1bq7MLSd,0.881
4imOI9rBD6RW7SgDjyWp9N,0.54
19fYhk0wzXqUOoBqkPsYCP,0.388
02XvknCqa2kPcOLdqD9h69,0.335
4jeNNBYplo4lZg1eOrL6dM,0.481
2Fq7EkgIuXr3mzoZXJyRSn,0.896
65VzqBb5ogD2xIFD8jetMG,0.888
1pn08DW59TrjOVARYXp4Y8,0.0376
3sEQf5AuiphddGXRIWBcO9,0.49
2qBi4JLTvkxfqDGH2iO4yr,0.967
4D4NrYJA9NIh7nocK4APzK,0.612
45cRqkMcneHtAna3uTGKrM,0.756
2jRCDoWeHFoRv0YaEH3AjS,0.287
7EUOjm58DWjYo6YXVjnyKX,0.412
3ZJnc1eGicPxRitBoC7eWZ,0.18
4KdRJgNreqwedBQPuQkycb,0.278
43eBgYRTmu5BJnCJDBU5Hb,0.676
2a4iE4k1IkIswThuJ3ROsw,0.288
4svypSgDdTQJBROFYhY0cf,0.585
6xeTNdPnP5imNgDzFMfVfD,0.614
35WDTZhAwkoBF65jGTzF2O,0.91
6XwFPgj5bHc6o0G7LlFwTi,0.397
7gdVcDoIIFQt4TZW94aZpw,0.641
150NSrON3DeZM1aLyz3MoM,0.67
31l6t3Jq09uywRTVGbzant,0.348
4CilIy3dA3P9Tq2NFqKEOX,0.448
52KhiXKPj4fiHaKXXGrWpE,0.706
2ZGBhrxA4ghKqoOMBdn966,0.235
3NJB1iRWPlBgHpixVKlvlq,0.0572
6lK05DEJfJEi1sJyfbUOFF,0.724
6NQZtrzKlUkY81Bw00avaI,0.29
3Eu9XFVhLlcF0DpVYzONFk,0.555
08gNINeWkkHiP1kaeE0PGw,0.392
5WtbxHuhaugr0X4RlbxgXo,0.468
3Jv1XgMPVjdN5xGfnRJ20s,0.605
5nQ10VSK8ha912IZpSHAno,0.564
1aauOIvm1eaLxf8cizgw30,0.143
49UjyszZj97K540LD0HUX1,0.899
6xGxfterjaRHf5f0Quww6c,0.516
18Bgya13bGqmHGLRdyaBdu,0.166
1A4elOIxpXE5rZsUafgkNo,0.174
0F9K9rvxEASlmLlmVon6iX,0.209
25dc7wKgV1HyHIKG3frcme,0.195
3xa8iDexIelqRCwvXJtr1Z,0.931
1oMVnNdNZHJhxrKLdKhkrH,0.813
0Fpv9nhvMOLNVj0urMPTib,0.574
5uyBw0P31QMYmp4eK9Tpy2,0.0606
7ek9Wxo39iQxMA8CODBUxk,0.58
0uJZqWNEimvKRdh0Kf6wyO,0.489
3X8TBpWBOEAfWqW2LvAlK4,0.371
2l0U7SkWRw2EuvnVAhvLv5,0.0611
4VKI2yBkCE4mWhFBwZp0LU,0.843
1U3KVZbVXDqHt8ZRLrZSh0,0.688
2bgeMbG1sGLVCNqKkJ4yZ8,0.155
4EOnwrOHHhaXlq2V0FidK9,0.41
74VbSn7o72f4yvmbcQxudk,0.52
6TkFjeFLTVBkXZ0D0pBReC,0.961
641WwJ6n3kvRaJR8y9ed9P,0.736
6W7ngPDxXx5fXrYwiKWN51,0.195
0By3mJsysrbK4sPcH2QmpP,0.564
6xhblLundMJAiG9jF7nlxs,0.444
2vFaBeQqDVZW9SiJeiM4LU,0.722
4MdhzEURIwuPDSrnz3kUJJ,0.52
02pQk9G1SnyBBVh9yOtxau,0.707
4H3vuLX59XPqdtTpIesGyS,0.433
214Cj6UAEJvq9rocjbXqK1,0.196
0LI5oOdbYE9uV1rO0Sedrq,0.559
0Js9hB2I66nJliPIJxzn2R,0.526
11veDxadSvnUUiCmgUMFbH,0.727
58rkNr95YUFEdgqEdfuPy8,0.522
0Ezop1d9dq4qfzI6ZtDeqe,0.853
1jgBIweUT7bQ0LjlgXI8kR,0.904
684YrlUmbSh6qKvBJaquVE,0.31
438LdN72OnqCv46ZzHtcwC,0.99
3jJ32W1k2WC1HRl8KTkvoI,0.186
2C490r65zAhnsRM7jL1JLc,0.862
5vfgDZt7VwNCof5lltwwZk,0.793
0LNJC9EjDe7bGGcoMFyUW7,0.368
3EcmNKUi5OOWXUGOsxlCca,0.276
3lmcmfMOfVyjqnmI4rNQDA,0.572
687i9z2ZCKNfzpmzs7HxOu,0.704
6pnGmc44Ezn6L8pHUi2Su2,0.782
7cHRosCDDl7qhHxkSpcTtH,0.93
2PKrMpyyYb7WKQU1r7TVBY,0.686
45EaIq9lKyoQxxTjFkiGbl,0.971
4EIzsbsVOzfLwyIvfsRQ8H,0.338
6mxTGk97KwVbnhFSdYBYqL,0.432
3cWEHEBIJzikXa9xPzMQkC,0.468
5Sjbcl9DDuv8pHecj7DELR,0.531
4CJAssCoIBr79lHGe0EN25,0.559
5t6GyhawtK5itjpDdvGGx0,0.673
0FMyxZ6AcdkZ6FAnJDZjcb,0.394
5dfvhl9mJqgMVLNm3LAMnG,0.503
5JqRbDycN7vl8xlBtXdUQs,0.612
6RnkQ6D4stLGSSMXmksrCl,0.957
6UDSwt1hU4FTHxrJVty2lN,0.655
2NU2U0wWzGtZtuu1QsacOb,0.529
1wdI6S6KHJAcIEJQO9mHxU,0.79
3PveawhlILZnRsvdLyccUJ,0.674
3yOK9V3Ugx8XHoLyjkzfGb,0.0567
7oHymG8r14Iv9zn5hFTNax,0.54
5lgS45xqkTk2HVm7Jph9ya,0.406
0MtEHTPbqLIV4rSKPw6Bd0,0.161
3Dupb5AcaVFErlSSfl3szW,0.453
4KUQF7PsohE0k5a4cFgzWB,0.439
5RQrM0xdlNVfEGA7davPcy,0.344
6AfgudaikyUpuSP4RErQJj,0.231
42iff5PkphYVAi1ect52H5,0.0839
5kdkqDsU1U2iRsqDt55y5e,0.487
122wahJ4TEFeInrjJm1pEz,0.911
0qoMztAhnuGPfTv0WeOOt9,0.709
6XDBA3QWX51lDJ0oZbaJJN,0.142
5PNcJn4oFNvlRfrZBHfqWh,0.915
6DkXLzBQT7cwXmTyzAB1DJ,0.561
7LzTw8OiYmhtInORp4LOMi,0.311
4Izbs7Qd0mXaDtnX7X5p7o,0.351
3a5kBTVtaiXKyobGGw8kTQ,0.837
0GZcaQyvHwnkUi1z3IcuPD,0.912
3YNHN9HGEQePbQMRvSHwXT,0.832
4IB5oYwZWNFUrc2kpNTW45,0.903
072TtuNny8ks1TuegNSotQ,0.797
0mIllpvSLn6pEgBNTkCmKX,0.764
6X0uQygKarrdm8fpBBTHnb,0.0771
18Uf8HIzVZuIUdYeLsImbj,0.273
4hm4jPF7KK6d2sHxiJYqti,0.844
6CePeHbXmgwna8B5dC6xKV,0.119
7FZmtRAfaMQjGZUVvhof8F,0.835
1i7H1RH2PTWWbWyd6htTfR,0.677
1bbtYVciomJGO1XxGjNq05,0.607
1dOXmR1VsGmkM9c72ka0je,0.526
3d0kFlQbmNvQCukTHU72N9,0.358
0LUI1xxo3PQ1nJFNKU0oRq,0.854
4RbtGHwzf8bDkneAyuk3uY,0.286
2IAdklssFFC1YKr0wRclc6,0.902
0JfYeYywy7dia84pljsRTc,0.275
3fUj26L2VAYc0UC8xTTmZ0,0.476
52rWZajfmiprmZklqkpXAR,0.755
59FdiKJe5LXnDhKKd6vrI5,0.643
1Dkb4SLNv9DzsERxsY5zOH,0.882
6kfmDM4aiBhmQV3Zogiew0,0.167
2nIa17qqzWMFrkWSN2aXVc,0.428
0iLl85kTzcRFftDP2i3DYU,0.66
7MZ6qJRMwWhywLS9iHjLdQ,0.153
4EiV5yXpWP3zRavgjGguaS,0.348
2HPkoS6SGVCK45cJc8N1lZ,0.842
36siT25ETWUshbxXBQlXn9,0.588
3Q5a188WhoyRU3t7O99EvK,0.6
1y8bnXm0fWhUUcCYr1SvC9,0.964
5AqVWGXLvCyianEQYLKSw9,0.401
42bvrAO7GYjNAxNu9npSS9,0.947
26ZnmGlPGXaOzPDydAP9D5,0.488
1r2ty18wnRzAMyliXlripV,0.314
3SXsoJxUF3C9XjZnGMZbXn,0.375
1I9dSqB5XSdwOfn9M8zpRg,0.282
3gGSvMUZZFTEZ6nQ0mluRz,0.465
619MeTzT4V3p06pQgqzf49,0.8
5LCpO7pp92DHmXzCLtJnnj,0.883
6u0YMyjnpSHi8EyHRkCCAP,0.827
1kWqY6h6McouejRwhmqtSw,0.903
72Y5nO5FCZtq0w7T5JGbys,0.391
1k8TPFg7q2sXRWIWSxyCgK,0.619
525yPO8r5J6kLostDxm3XK,0.528
54c38CvMFlVG8RDDQvee2W,0.354
1dnNiSxYitONrWZ8hWNYKU,0.151
10NenlqcV6pNtQs2lbplQ2,0.136
3iaYk8k0fywS7hrgqaYoSy,0.774
7bw8Bq5YKEaMOwZNjylyHT,0.307
3dVvWnj4D8JGkKvo6Hucso,0.493
6IEIPevuDocD80PovsX6kN,0.612
0cYzC3vFXJ9tGht1BNSbdZ,0.655
5kI3vUpeHX3Y8EgzYHhCLX,0.238
075yqqv5BtqV75qsepECgV,0.74
5hljr4kXcgNXWNEO60duAd,0.294
0cwf3X94EOqgHh8vEuB9Rz,0.8
7rbxKG8y6YyoCBOZNUdN1j,0.513
7lhkOb0VNnTlshwifCEoSr,0.807
3GFxJFX4CcJ7SiQS0D7NCT,0.629
3v7WoTaks1Ydm4eSyxzcu1,0.888
04ArTw8paZyi8FCpPP26Kt,0.702
0ZwPDswq4I7a58bjPJdJaR,0.689
1QP66iz2yFovOspMq5XCBo,0.305
11oC8qGvDzTlNvObqPInJs,0.183
6Tq75tVK5lRR3IUa8kbRjl,0.288
42yf3P1ueaRzqn63p5tmGV,0.361
4LzdgN6x9EHyE8MDjrq4lq,0.961
2dIt2CrDGWT96WQLT08bfr,0.863
692sNw4pzbVzTtsvUGbiD1,0.352
11p2ty4w5GpoFL4vcK0Cru,0.501
7hqkC8p8kYW16Af65DTdeN,0.228
5QX1uRD1CtSZjFvVAWE6Ok,0.917
3oLQBfQ72rvum90BXxPshy,0.0327
1f8tAzU0AFtKULoLp2V9Vp,0.122
3mJYQ7xha2xHuvqaFQMbNb,0.605
6ALSZZnsB2HbjKgSfelZjt,0.319
5RPwG14J3aAucMskeRlACl,0.669
2GV039LpIeFtgTKKIZPrf0,0.181
7f1M8ElwbsDozUiWkoAN3I,0.323
7xLRzf4ufkVeunaq9BtOoE,0.309
2UciqgwVDwro0fev3MFbxJ,0.351
5BODRfhgnHa4I5rDrkxs3x,0.136
4IZb9POk9nkymYNibJkUxh,0.711
4r512zjc5VKfbeH8vs46ev,0.724
5uXjmLYdCHJPb4iXGBlWr3,0.278
3lmmUdsD2jnsnHAxsQvVti,0.648
1gz4vbQmN8e8vjLdtzdvLz,0.395
3IJdx7i15CVsiLVfG3wUFI,0.512
0eUfaEi18FD4WPPb44nL4B,0.334
5XaeLCPN7tYyZ08HGvmFJA,0.488
5klJIvFPCms1wTcEv8HkAm,0.0845
5huIzPcRJkbL7UyyzViQPU,0.0501
2AZfnZYx9UgBKjQbd3tKto,0.582
3S1I2q1jTj3Kc3tzpH2VDg,0.734
7wYU1avLwl1Gtkib8OTrZp,0.55
30FgfifaIXyWaHOAhzSEd8,0.71
7aUtOIZQAfIfmrWpbBP8hq,0.195
5vDGA6ZKZzqKxaZZw4RJbE,0.303
2FTcOYcsSglWsS1zThQRh9,0.812
4WbsJsjsWhGhUL9eXu7qiR,0.29
6ma6jifk6hiU3Dkak7URVW,0.46
2NiLZCdartoZRdM7MqW7X3,0.723
5jeU3y1DoCzatWmVG2ZZi8,0.762
5sCGevWnlFrCIe99Fj2xYv,0.677
1jTu3tdsoFAZMAJWuYXNof,0.662
2CZi8d774dBB0wiuWMIpr8,0.615
5zqA1u5TMNsZUgcVfSdVs3,0.788
6rX8XrnLLIggn6ItYWnoMM,0.846
4QwzVlAJSkcLeCNQ6Ug30P,0.215
44xykY61s1aKsgf40A5cyI,0.721
0Hherx8M8jlKSB3Rr2iz2N,0.793
6TAPxbgtArPsS8VLapU5od,0.91
7nemcVsXVFZF01iqpIIo2Y,0.532
0fgSfUAnuJzzB8l8MdgRZg,0.414
2kvYMbijT2djq5C0MnMI6h,0.285
76FOs7EEFTN6P2QKlJvYmu,0.338
2zee8Zcesqwnnwliw2Jy8M,0.63
31wR56Yvq1GCAFhkjWhxdY,0.156
0XiyTLUcjvAAgaQvimz8qz,0.719
1Ui9n4hF1G5krSr0G77fud,0.82
4w7hIjpuEfvMPiyEgdqlf6,0.522
3WtCu35qpzGCLIGa8pczdu,0.719
2212oBX0YELcs0sr6DqGer,0.758
2gL2Pm7OJkk0X5neLyqiKB,0.562
0P7DoyGrr4Wp9w5TotEtUC,0.518
1mxXB3Vsaaw9goChMrQuiK,0.56
2Nx5Nlo9JYsdHelzXIflSW,0.348
4m5m7bonUvkScVaFExn6rR,0.468
6HvRHu2HtWgE720gG5v3wE,0.785
6sXPvcOYT9bSHFKufglBvs,0.889
1hZl9Pd4MlBGqjbeQLdOuG,0.913
0izjzd0NlwUtigcgk8DyHg,0.387
05IqMwKVxTQQok8O51vU9v,0.63
2xnrhBE4H47yk9Ucp7aSDd,0.742
6DYnSk5zkvMQEK8Awm2acT,0.259
4TyAg0yfc1zb83eSE7p31b,0.228
3A4cpTBPaIQdtPFb5JxtaX,0.611
7a9CcfKkg5E9JlU0nflL8K,0.818
7gEGhEb1VcCeC6lJWnjI9Z,0.621
4ERXkUmlrO0xL6I5sQZC9F,0.799
1wGvueGYFPUmQUtVglgcPt,0.793
1vjw17E0boS9RE85sceFsz,0.962
2qOIGYRyK8956qxBCx6Jeu,0.421
1rIkH5CYP9isMwRWVhbok9,0.899
3awm1x3kGmYIVrkNDBFP6U,0.292
0HymmN4yq935nqPLMjKNit,0.765
4ojBmQOy7aYpm4EjWG6Ucm,0.741
3WmH2tJbogJcrVSrtdlMPO,0.717
0BCX0fHbcLz2wmxXIA6Zvx,0.197
6nvtPsUyXwKkmZ1dtXL1Jf,0.725
19G8XMtHCX6y6eYTLDbaU3,0.96
1fE1nxRZtVKTdJMUYf7EOL,0.351
1ugCJElyPMmDj2FYPgbD4d,0.629
2dgodAulGpHKM2uQUWt8Cj,0.962
1Ec7xc3zWcd4ysMINmr9LW,0.848
6m1fMKg17Mb8utdiQHiB8k,0.888
4Kv5krOFkBEK9JaBJP7hVt,0.678
7y8kil7DuI6bYHf1oi5jas,0.423
3KNcXRKM1Mvcb9Il5WXHou,0.701
3U440ZwW103dFK1d1OQeUP,0.564
3MEYFivt6bilQ9q9mFWZ4g,0.422
2JlVEgNJwskpAGSudKPqLD,0.88
3ZdccsqhXixCzOkMfbSk3u,0.302
5k6giRrvuB95moXeMW7Hl3,0.672
2wK7y55bzry7tUDmDqYaz7,0.537
4V69Z3N0UEGlv1QHSzsJIS,0.557
6rfvuWLzWCHZD2HCsmapSk,0.342
5ByJlcDmUzK69tpub789AB,0.55
3aBL75wBGHJnskegE9jyhb,0.231
5hxRkEraZo3mpKPSmkHBWF,0.376
2nUaz5sLG0HccdACC1IG35,0.273
5JfBJxARIfhyjXOaBwSt2t,0.688
5Tj5OBsNWNQov8FJRzCrdw,0.859
5BAmltzhQpFXtBddPN4sUf,0.523
1Eqi4CFrAmmtfrPgSgQCaW,0.331
3O9KxP5wDu7Hgy3ycPxMdv,0.901
44LOBcIlIJvEuLIGzoG575,0.739
1lQbOiBSDFMPP7aO11iScR,0.527
1XHFob24QklIXtLRopKirJ,0.944
408Pq2v7rPAK4QNW9KEmJy,0.232
0gouKhF3gpZFysj7tbv2iO,0.905
7dz2toLYVSh7kiB24urkNV,0.293
64i1dyG9Td5z5Q0TCG17Pb,0.149
1vsuKzfUtWgyBXh3b3ZRZp,0.346
1a0PcmEJAOEp4ZT3YtSLkM,0.396
7FTf3bJuCq5UYHjUwggKNB,0.526
7c5Wa7J5nmTisc5ecpvJVI,0.819
1SzFWRRcrw4nXQyDZb4RAw,0.295
1wv8bYmoqY3TAKKQY3Qn7t,0.474
48Q8ER4XOaE4r00bjRxT9r,0.707
2H2JgHFWk0J8SncjOSI5zU,0.427
5ujWvbJNqNOOuDVcHnwOgV,0.455
0SIQqyYw4AVS9HoQ4lcoSi,0.466
3G87VjDnNPFBN0m97qYIea,0.386
0aBF6Zob3o2GthzPTuVplz,0.836
3rMsX63C0IZVnOT5LGYoTH,0.265
6eLzLGhN3UPvnGj1QUeqhS,0.638
4LUMpe4ZSzLItvb5dAx6Ic,0.147
0G0B7bDw9FftPyOOdoNtvS,0.0804
3ikf8zLuO1MACbNFfDvJ12,0.413
3x84xRaXhYMP8ftrL9oNkM,0.346
0WUpvj2ZQlHBKIOMHtr0CY,0.8
3HWzaX6AK97TZKU0FjvcHz,0.391
7hNZzSKQPYXRANrSFwJN6M,0.71
57DnlyefFSe4z2lG8c2QCC,0.681
7oekneJCJO74ycdLzdk16v,0.53
41QhRnFDdhMLtR8tmnolbr,0.107
0qrzPMBPV5A3l0vgsx5zQl,0.714
5an6zLElxCiCAEbeInEqRY,0.689
2fgjBZrzYwo3WIwRAq8s97,0.643
6TYPoBrn53njY2C0WwdmA1,0.543
4bA5FNqO0jb07enaRDt40d,0.779
0ZQ0AYmoSQqmPYtI9JP9F9,0.677
7nDLdzyh2IDjL77JBmZTiQ,0.827
6MNyy6wnDqT9BZs0P00m8N,0.63
1UT2yVLkkJyoLVtGbPgHpi,0.518
4s2ffMzQ7KccPVer3Bnb7J,0.471
22sPnamdNWoRyMQ84U53WG,0.227
1LNKWWcjpUUOacRo1WQqPd,0.236
0fDwB5S6fDl38slnafPteX,0.289
5foWdJds29JRNnqeHUirEP,0.61
1i9pO5aiRVYDrz4PCWNLl3,0.964
3A70aETyMt4sffFu9Del9s,0.792
0LTUoELSgpduZdY6wVjPj3,0.223
4JHEEjJFdKJ7Im2sjb4uxf,0.283
5CPMSCsaWfEZW2uGTj2jDU,0.671
3mZAGjw1HkE9iyGQhKOohG,0.811
3Ig9gmkoKZMAGgCXu1bwdH,0.552
3w56u6nrL0K1YYpinkfTeP,0.68
3ZXcjz3A5vNsR5dA1e6ITl,0.682
4sK96UnGx3NjBaqvfTG2dm,0.286
5HSRxP8JeMgOeDLyowQztD,0.627
2DUFhbsJv17c1Y3ZFVTJgS,0.876
5u9SAui78k86xcYTZk2R0k,0.106
215mQEOW8ddILFNINNd9YI,0.778
4jd6GbvGS27czZ6ylTWjKf,0.953
0p9GbPgwjZW6kvuO9o7iyU,0.738
6kX5uzPheFbIQnQAWaly37,0.0928
5JzSPTu3OizBCJwckOWQLu,0.589
0vRFKF7dGdL5XxZMXzpCpF,0.34
2xSmI6LUXjnieOzAytF61p,0.676
4z5tPOBoKRIgCRVJMPPnoH,0.187
1Z0elcNnGMgdwDBbY2DuTN,0.533
6Jiom35dhAYX6ohfwJkQEr,0.596
1fsWE3xBbvORHHPqICzTyR,0.535
2n4MUrGl7xXr4wEUFgCjRa,0.163
142xvD2Bi2Qt7TCD9z2FLV,0.763
3O0c4iSpL0VB230yLJCGUF,0.511
57ebBLITHpRgRKGrlbxMZS,0.252
44i8kWhXwKOcxXWNkW1IIc,0.442
7tvUYFygLs5AMYEyzmpekN,0.786
0UUA6uXTyC5gOTTevqEnib,0.961
0aVwclUm2FsksllwpJRlaX,0.451
1kBM7AURqQTIXFePNVpEwP,0.5
1TKqA1fcsZYbb10H1b0DMd,0.893
4twhYPDyCP6ICeW3TtQVxP,0.312
7hqI73OXybfZ6FV9O4WrNs,0.837
3AAow6DX2zWhNC6BSOB8dM,0.92
7prFpeH9fXA7cL6ZZWLePs,0.523
4s6Gp7fFCY7f0UOaFXp39p,0.486
2Yr4u5nmQAXtM3zCNSwQsZ,0.787
1LbVwK3A7pXGDmr2tho1oW,0.249
3cXmwLh5n3lfzmsw2fz03L,0.2
595ZlZnHcWbAxsGrIbrg5Q,0.581
4ZucEGIAQEzyrnIbhrgh9Z,0.0189
3wBMvf7DDjgiMsmvwBPstC,0.716
5ZlKf4HlgrtzSGV1bowNla,0.144
08FHOG2zOkqCQ0IYOmJ5bj,0.791
2jjyMzq3pvknVSBeSzjck6,0.333
2UGJnn5AfQwUVH40hEUlPP,0.308
1zrE8Hwd5ZStpHnVJzSBIO,0.155
4S6jCIsUpnOu79uWPjvaAf,0.263
0RtVpvjFnxZjsMpRC3MiBo,0.942
0enTVaXFNcQTHpsT1IWQK1,0.473
4gaUIgp5tUocVJII03LKRh,0.8
2NBxGmbCTLArOiMyWEWsPE,0.373
4Qtw0HNKSbIRT5sWUnbRXc,0.247
061cp08tzW2q8qaqNkad28,0.961
4Qo0JK0vJfmWe8uX1PWgOe,0.114
1EMGDP9KlsgTHCDPKeIpID,0.218
2xw5OEbMBB0q92pufguBQ5,0.207
5CpAD6mT0lOdUkZHIqPGCq,0.838
5XgxLtOR4oKxnfA7Fb4968,0.319
2yPrSdJjrEC8bMftUVAO3k,0.961
5jqVJTjdz4XDxSWbOyY8cp,0.511
2gE58DQyqgsvsK87SWUN62,0.365
6cjXCrgjif0xnrqSyorlot,0.366
00lbuSl9nCWhCv1vuBEHqj,0.942
7tivoKR1P1JGJKSBVeiPYV,0.677
0rtuph9t0tzEHZh8n5UlZ8,0.826
2dj5tEazsOVhSNt4qOONOa,0.538
1h9RZW72mRYGBcdD179foe,0.653
1MbIiINcF2KPIHvEPoEz7m,0.624
4klHnTlJx4qSUXm3kS2cNS,0.897
3RmKpob8xzv1pzHEQrMJah,0.897
